station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IJABAL15,IMURQU5,110.53390860955385,3964,429,1001,261,0.10822401614530777,0.25252270433905144,108.33224016145307,2.409255080583752
IJABAL15,IMURQU6,178.13764031540532,3602,410,1464,243,0.11382565241532482,0.40644086618545255,166.64075513603552,1.4582267093162735
IJABAL15,IMURQU7,151.87924400931558,4204,431,639,233,0.10252140818268315,0.15199809705042816,65.51117982873454,3.5566448445766112
IJABAL15,INALUT3,163.10496485011507,4178,408,1562,284,0.09765438008616563,0.37386309238870274,152.53614169459073,1.8618538324420677
IJABAL15,INUQAT10,158.49115103593937,4088,407,679,189,0.09955968688845401,0.1660958904109589,67.60102739726028,2.795815496846424
IJABAL15,INUQAT8,186.14218165332824,4166,407,291,188,0.09769563130100817,0.06985117618819012,28.42942870859338,6.612865911834983
IJABAL15,INUQAT9,150.33871305209857,4146,407,685,309,0.09816690786300049,0.1652194886637723,67.24433188615534,4.595182840438315
IJABAL15,ITAHLI1,115.894655947808,4193,423,499,289,0.10088242308609588,0.11900787025995707,50.340329119961844,5.74092392823472
IJABAL15,ITRIPO32,162.36382305020854,3700,387,1922,268,0.1045945945945946,0.5194594594594595,201.0308108108108,1.3331289811700238
IJABAL15,ITRIPO33,158.71363818620455,4033,407,651,235,0.10091743119266056,0.16141829903297794,65.69724770642203,3.5770143834659955
IJABAL15,IZAWIY5,148.41085407457933,4250,431,565,206,0.10141176470588235,0.13294117647058823,57.29764705882353,3.595261072213211
IJABAL15,IZAWIY7,145.03991616850078,4215,431,490,282,0.1022538552787663,0.1162514827995255,50.104389086595496,5.62824944362896
IJABAL16,IJANZO2,82.74043195633655,4164,719,408,267,0.17267050912584053,0.09798270893371758,70.44956772334294,3.7899451853063897
IJABAL16,IJANZO3,78.22976463050499,4181,719,463,250,0.17196842860559675,0.1107390576417125,79.62138244439129,3.1398600768405847
IJABAL16,IJANZO4,73.80588623782069,3538,695,2863,616,0.19643866591294518,0.8092142453363482,562.403900508762,1.095298235739037
IJABAL16,IMISRA12,207.98633522571532,3992,671,494,246,0.16808617234468937,0.12374749498997996,83.03456913827654,2.962621502742297
IJABAL16,IMISRA13,161.35080793791008,4227,725,584,276,0.17151644192098414,0.13815945114738584,100.16560208185473,2.7554369390647144
IJABAL16,IMURQU5,73.1029378670759,3935,725,1001,329,0.18424396442185514,0.25438373570520967,184.428208386277,1.7838919700988667
IJABAL16,IMURQU6,142.36341543760588,3580,664,1464,369,0.18547486033519553,0.40893854748603353,271.53519553072624,1.358939857791823
IJABAL16,IMURQU7,119.59228519363526,4204,725,639,202,0.17245480494766888,0.15199809705042816,110.19862036156042,1.833053801737629
IJABAL16,INALUT3,142.28768571697648,4178,719,1562,488,0.172091910004787,0.37386309238870274,268.8075634274773,1.815425108496471
IJABAL16,INUQAT10,93.47859065065364,4088,716,679,263,0.175146771037182,0.1660958904109589,118.92465753424656,2.2114841905200717
IJABAL16,INUQAT8,125.32791185097162,4166,719,291,191,0.1725876140182429,0.06985117618819012,50.22299567930869,3.80303877569553
IJABAL16,INUQAT9,83.59096518777272,4146,719,685,256,0.173420164013507,0.1652194886637723,118.79281234925229,2.1550125376892075
